transaction_id,user_id,device_id,merchant_id,amount,currency,timestamp,geo_lat,geo_lon,is_fraud
b9524985-6a8b-4248-b4e7-026b242c82f7,2297d777-f76d-4d06-b993-6ce6181b39cd,361b260f-258e-4974-9a14-b89f01f0247a,m_5,104.22,INR,2025-11-13T18:25:24.290505,29.402602652939095,77.79616287674594,0
8e25c716-c37a-4243-972e-8089c717e958,1f7ca2c2-eff7-4d65-af35-0fb3369937b0,db8e070a-fbe7-498b-93c2-675fe13340ac,m_41,7.57,INR,2025-11-27T19:02:15.290505,28.204731837434654,76.8168511351986,0
14851a2b-b1d1-4460-9f12-3c3f4d081ac2,d6ca2f01-f36b-40f4-8257-cff19fcec0f7,93ecba95-a9c2-423d-afdf-df03f4a69a72,m_16,71.5,INR,2025-11-23T01:27:57.290505,28.70457217287007,76.91723035158373,0
29ee8340-7f08-4edf-a24b-f503cd7993c7,262439bd-800f-4010-8a52-60d3e9553080,9f41d782-49ed-449d-9a8f-3ac28511d3bf,m_15,82.89,INR,2025-11-07T23:09:48.290505,28.2402878828831,77.87496720250877,0
3add1cee-c43c-4af5-8448-9b5c4b2e0f14,d36e8775-f79d-49f0-b022-5f51b7f8cbbe,f2dad429-1c97-45b7-833b-3cbaa7936317,m_49,11.84,INR,2025-11-12T23:11:14.290505,28.521627487115904,77.37806089926698,0
31b6f22f-475e-4ec3-bf57-1787e06b9083,82d2bec2-098b-4e3c-ab2e-1ebed642e3c2,fff0e3ce-bb2f-43b3-a77b-cb6db56d95fe,m_6,135.96,INR,2025-11-19T09:21:51.290505,27.896258382719385,77.19231692926614,0
e31da9a8-0d2c-4282-b70b-0b60190ad76b,9fb26549-f967-4bf3-a003-9ab9d4b350c8,f64162e4-fc42-4da0-8063-6fb9f84a545b,m_43,182.01,INR,2025-11-29T17:55:14.290505,27.9799792761581,77.69536362805681,0
4fb612eb-20eb-410b-8699-fa1b334517b1,ce753a22-b643-4c2b-a27f-822b51df680b,a959f7f0-9e0b-4190-a5cb-1ae2185af1b7,m_22,103.56,INR,2025-11-29T15:32:20.290505,28.82524642517294,77.27322410474848,0
5b80d21a-f586-4137-9d92-be6773ae0fb6,f8cff118-a0d0-478b-87fa-e2511ca879e8,e3bdba76-7333-41b2-bd5c-6b9771a7a486,m_48,49.416898926964116,INR,2025-11-02T21:28:44.290505,28.813144134749436,77.52370071628832,1
12cdcb1a-dfff-468b-8e02-f4de899ce851,86093b2f-a984-4006-989d-ab6563cfcc8d,fd2b6ca3-fa71-4a7f-90fc-827c7dae044a,m_16,63.66,INR,2025-11-23T11:47:03.290505,28.104348251398676,77.42827680431691,0
97251564-1847-47f6-950e-42f6f52e398f,3b21a770-aa58-4cbb-8055-3fe0722030bf,3b06a008-1188-4472-9e63-09bc64027a33,m_0,21.67,INR,2025-11-12T11:54:27.290505,29.084988679965395,77.73419476120195,0
aee748b4-f7f8-4b3a-91f5-98707d582e50,bf66f145-f25c-453b-ae01-1a68a77abcac,a61e7518-6d8d-466c-85a2-869e1ee99e77,m_7,85.75,INR,2025-11-19T18:48:06.290505,28.577305941998564,76.72313191782125,0
060454b3-17df-4abf-8176-3372321a3167,a0b028b2-fbf9-419b-b36f-50d746dc3e29,1decff15-eb0a-4189-932c-2c82edc7baaf,m_30,22.38,INR,2025-12-01T22:11:14.290505,29.139336774095447,76.98020274590309,0
779d2a6b-abdb-4d9e-a205-83b2a88c94e4,889bd3c7-3220-4f52-a13b-584c54efbdc4,c429a4e6-d636-41d4-93b5-f300b0b1b073,m_32,126.71,INR,2025-11-17T19:31:06.290505,28.56767158338102,78.4600845832948,0
92d45497-9454-46dc-b626-c4d09ccd17b1,829eb4e0-3fea-41a9-aaa1-ab3b76503a9d,87220ff4-5186-465a-ae7c-084099f4b070,m_36,102.54,INR,2025-11-11T03:46:32.290505,28.72099003223501,77.03136409145108,0
a906a751-6434-42aa-bb0c-9f168744f0e4,ff0bb24c-266a-4420-ab95-cf6f15e598a8,98c0b617-8028-4d5d-b72e-34bedabf6093,m_38,5318.694327808475,INR,2025-12-01T08:26:53.290505,12.14241922392031,77.45700024704604,1
ecb2881b-31bb-47ae-add2-294cdc2f0580,206ccd8f-ff63-40a0-89b9-10b77449d4ee,a01b9581-198d-4495-9805-72f1b857b286,m_12,6.27,INR,2025-11-11T21:43:17.290505,28.39531331205779,76.69323945151999,0
195cffb3-25ab-4c44-98d3-f5e71a9ae397,b549248b-ffef-494f-9d13-35e5b0b24eb7,43b7b0e5-5bd6-4330-812d-07424c5eb7df,m_31,37.3,INR,2025-11-14T13:47:51.290505,28.1261400135875,77.79480141407329,0
ff2bdfea-8072-4e70-bcdf-162dd05dc4fc,b60a4c61-62e6-4367-b347-09771349eb4a,57eb551e-6c39-4ddf-b3ee-4039c1cb0a37,m_11,28.0,INR,2025-11-12T09:51:22.290505,28.924887019244366,77.98946217194298,0
a093399e-adb3-43d6-a933-494c47d0ec79,1100e1c6-7675-496e-99c3-77c4d6832fea,e62750b6-edfa-4a15-a821-ec872865c7fa,m_4,764.6460354202619,INR,2025-11-10T10:05:19.290505,47.37286197763221,77.19767323627347,1
a27b529a-a19a-426c-81d5-ba7bf0166b54,16a450c3-4ae6-4cb1-b94c-5d4723812dc6,3b06a008-1188-4472-9e63-09bc64027a33,m_28,176.59,INR,2025-11-12T20:58:34.290505,28.313587392731215,76.98159069663,0
76313801-9d2d-45e1-be18-7efc3a534f05,358ef708-2c61-4f4e-ad25-59502024f356,c728eeee-4870-446e-a9b4-b1931cabba29,m_32,2.93,INR,2025-11-16T16:51:01.290505,27.805751747509753,77.27865227096831,0
bbc4c187-1de7-4131-9af5-8c91e061d2f5,afb96396-d828-4424-aa80-079bc43711a5,0d035ccd-9afe-4c9a-acc3-8fcdde994293,m_11,2.48,INR,2025-11-03T20:30:37.290505,28.46403406710528,77.64447529848368,0
a081083a-4637-453e-90e2-0850d87f2d58,37c476f8-1979-486c-88c6-bb0b8da322b2,31cb9f0a-f49b-4df7-a02c-c4649eda74fc,m_20,59.09,INR,2025-11-25T20:00:54.290505,28.974788172531333,76.46456409656197,0
a75efbf9-50e5-4566-aa35-2f4d40a9937f,19558c73-85a2-447f-9847-cab593dddb69,c08c3256-8d57-441f-ac20-61f481eadeda,m_47,4.25,INR,2025-11-18T16:11:42.290505,29.77197204466266,77.416959511159,0
5e8f8e2b-cf0e-4eba-91bd-88b32b773bd0,5e596d8a-b3a8-47d4-8d24-7eed563653a8,715c75ae-4aa2-4ce7-b235-a7e713e78725,m_35,297.88,INR,2025-11-18T05:21:21.290505,29.224009871997474,76.78571512626215,0
11a02cb1-dee0-4821-8869-44168bb1ec45,2a560be1-490b-43f2-8257-8a66bce32816,fd2b6ca3-fa71-4a7f-90fc-827c7dae044a,m_22,46.24,INR,2025-11-05T02:06:29.290505,28.95249363949023,77.53287759708506,0
2c2b222a-8ecd-4768-9617-5165dd115579,7ecfc266-f4df-4a43-83d6-6c3187972217,b63515c7-6e05-4c68-8f26-28f784a76ded,m_37,15.22,INR,2025-11-07T10:15:15.290505,28.858883516218558,76.29388634641273,0
0b792341-a013-4293-a1f2-6959802b6b6e,097a4cdc-fc36-4c99-917d-6e361b06aa99,8ea1c91f-9eeb-4974-8301-68cbcae1287f,m_49,86.35,INR,2025-11-11T03:10:19.290505,29.761078098506317,77.61623263027556,0
3e7314b6-760f-48f5-af23-f26891985ca6,f7c551b4-fc88-4cfc-b951-f0b95c8fa74b,19d58d77-26c1-4db8-ad76-cafa5c5b98db,m_7,22.77,INR,2025-11-13T09:55:12.290505,28.581304019396665,78.03600284023615,0
7ed5c6bb-dbf2-4217-95d7-328efc2cd6c0,34260e97-423b-49ce-8775-21f2d766da85,a31cfc0a-5f65-4da9-aba5-675e78dfc765,m_8,54.12,INR,2025-11-16T22:31:09.290505,28.573715924303418,76.47610840901757,0
9bd04557-7d17-4fde-a706-55f0ac4323bf,d6408ddd-5757-43cf-ac25-9850638aad43,c55a9b00-8b08-4527-8c29-7775b3425a14,m_21,76.54,INR,2025-11-21T18:53:13.290505,28.635793926730145,76.86716761437272,0
5e811e2d-af0c-4072-a948-3e7d605ea6ea,4ee9ca44-8d3c-4525-a901-d852e2e29d3c,bf4efc90-fddb-48b0-93bd-49d6b9d83a34,m_35,55.96,INR,2025-11-28T10:17:32.290505,28.209245674476023,77.33105173713163,0
98543991-25e1-42a8-a682-a46b9768f26b,c665cb39-e961-4dfa-9db9-2995ad23e211,f18f3056-9092-4b2d-b41b-cd8b5b5181fb,m_12,82.27,INR,2025-11-03T12:42:28.290505,29.02358134839352,77.16304741391201,0
b056a4ee-e727-434d-9308-f2f42a90a6b6,57c857d0-aac9-40d1-888f-0cc41861b8eb,08a31171-0916-4238-a0a5-81219dddf33c,m_28,39.3,INR,2025-11-22T00:47:14.290505,29.76651668732813,76.12395610023874,0
7695af22-a3e3-4d4f-b4b6-462cc7f19b78,d1829943-d238-4c3f-8b9a-417bcc1d3729,ff99f142-2d2e-4776-9623-23b8125974e9,m_23,39.03,INR,2025-12-01T13:40:36.290505,28.45678361697382,77.20379913064285,0
bb55bbb5-a135-4510-9a2c-74126745fae9,770bb3cf-12df-443f-84fa-3d86829417d9,051119ab-3cad-43f4-b336-1f6d5b5d055a,m_14,149.08,INR,2025-11-03T10:22:31.290505,28.405317621527892,77.52480104851051,0
8f6cb231-11ce-4e54-83ed-c80a3d8af1b2,2e82d7a5-f4ca-47a6-8442-0210a8fd8e01,9f41d782-49ed-449d-9a8f-3ac28511d3bf,m_32,95.45,INR,2025-11-21T14:27:30.290505,28.881006955971234,77.39065706701786,0
7f791e3b-1983-4948-9e3d-c10853b18015,6d55dabe-78ff-4530-baf2-0e54c1f485fc,c0249237-5e28-4d2d-9f55-de7c8bae787d,m_42,26.51,INR,2025-11-08T01:22:34.290505,29.07364680256163,77.40518513271672,0
610fd741-8752-4b94-be90-052e274899e2,1faa8853-74af-40e0-a394-d9e460a53434,7191498d-af0d-48bd-b51e-c249059b27af,m_25,42.57,INR,2025-11-13T21:28:21.290505,28.365398635909393,77.68096865887338,0
fd340f77-6c9a-4387-bb98-1a080e00ba56,e84c5dc8-bcc1-4ab0-827c-911b24b3327c,0d9b2e9a-070b-447f-8e77-c958aa369953,m_28,156.39,INR,2025-11-15T14:29:43.290505,29.112708174494013,77.50675481800032,0
ec40aae1-5411-4600-a657-415a9d157abd,77e2ebfd-1d72-4e10-854f-1af124830a5e,14101a71-eba9-46ae-a328-825c5ab2e55f,m_12,186.28,INR,2025-11-17T21:24:05.290505,28.438405953206445,77.57457149389049,0
d58cf98c-31f8-4c6b-b7ab-786fa8becaaa,d09dcc34-d4b3-47f1-9e8f-08b786a68b50,99edfb1d-028c-40c9-97c9-982f27190277,m_11,39.44,INR,2025-11-03T01:25:22.290505,28.86208317624422,77.03492847281615,0
efaceeb3-87e0-4586-8307-207278b740ed,8b7c7228-074c-4158-97d7-5360ce730b69,5813553b-0ea0-4f8b-b34a-2289de4d1388,m_29,68.16,INR,2025-11-21T16:32:33.290505,27.803977449932393,76.87661324410504,0
1fa9e5f2-f647-49a4-95f5-804d7b3bd8f8,07ce5721-86e1-4686-b37d-6f4695c3c56c,2d8c91be-c55a-46ed-ba28-12c00699b8a5,m_5,89.31,INR,2025-11-25T07:19:45.290505,29.012059908526076,77.41417275463213,0
8ec36cd9-3196-4660-ae63-850fdd00e783,0a4a38f2-ee34-4bb2-911c-a71ca5a1807b,b0e04abe-d71f-4050-a89e-43958de391e4,m_18,54.56,INR,2025-11-04T11:03:43.290505,27.65499112568486,77.98521575828336,0
62f816cb-dc20-4638-a227-74f52ab517d1,6d77e569-37be-4ec9-93a2-2495cd06375c,f3ee7320-955a-4925-a98a-853653f239f6,m_44,34.58,INR,2025-11-06T05:54:28.290505,28.90646572713781,76.81813772359801,0
3d7540cb-a98b-47e5-b8a0-cae515a1a2ca,ad8f5fbf-64d4-4b42-8e57-5bfd7f9f079d,939227c3-fa3d-4a13-b319-2ac44f079532,m_42,8.53,INR,2025-11-05T06:10:35.290505,28.48334829654872,77.20191136376373,0
fa217605-f357-4480-80ab-65fe3695394d,ac2a808a-dba0-4973-a7fb-807cb4fedf1a,5ad2329b-e79f-4e40-9f63-df0996aeaa10,m_39,98.0,INR,2025-11-05T04:11:27.290505,27.97595782925134,76.39626811281171,0
1f98f770-6864-4af5-94cc-a4a892c3ab75,85cb69ff-a94f-43f9-be0f-19eef782adf0,de710edb-3db7-4382-867b-1f0a119dc53c,m_29,235.37,INR,2025-12-02T07:32:25.290505,28.36788627834779,77.78005568312408,0
3bf20f60-cabc-4c00-b8d6-afac8e5a01b8,1716af97-2247-4fd5-855d-70a307a1b90f,fff73587-6774-4433-9457-ed374a814477,m_33,120.1,INR,2025-11-19T11:40:14.290505,29.12882981160101,77.02003073501828,0
6db32fb0-cb74-4d25-88b4-4cbad8602396,5ce87085-875b-49a6-b9b2-d15ff2cdb1a9,426f1c35-d1a1-4656-a40e-a7ba5207c8fe,m_11,54.28,INR,2025-11-03T01:47:39.290505,28.358828699439922,77.07590225723209,0
6b7e5def-bb15-49e1-a0cb-aa9a749a5391,f8cff118-a0d0-478b-87fa-e2511ca879e8,9ebfaa16-08d0-40cf-ab04-22fd857657e8,m_2,10.0,INR,2025-11-22T05:03:04.290505,28.959673257120585,77.86636945650129,0
28c74b21-cc7c-4cf1-8a80-2526e812e05a,0afbbbc3-387b-4bb9-9406-501e29bd24af,8afa3dda-ae8b-4d05-a86b-235f4c4687ff,m_15,37.58,INR,2025-11-11T07:19:56.290505,28.528399381684416,77.32883822721442,0
5fd4504b-8831-4759-98a5-f63bc6013ddc,492f94ed-9894-4a63-be79-591416d6995a,d05eb6cb-fe33-45b5-a6a1-8dbf6cd39ff1,m_17,1.0,INR,2025-12-01T19:55:56.290505,28.812046240905207,77.10629620039089,0
b648b450-f48d-4cea-8242-2f80cd53f6c6,33a9de43-26ac-4a01-85ce-8e0c8c7b1441,c429a4e6-d636-41d4-93b5-f300b0b1b073,m_18,64.57,INR,2025-12-01T19:31:03.290505,29.8378806487836,77.30311334252495,0
e6cbb0da-9289-4d41-ba46-2a588deaba2d,605f9c60-d635-48cd-a9ca-407681b3cedd,34634fae-d38c-4ea1-9fc3-6a48fe2fefcd,m_43,48.49,INR,2025-11-21T13:27:41.290505,29.13616031836034,77.19167100286917,0
822ccb28-c122-4318-928c-49e84ea1aecc,70144256-d110-49a8-a646-f2bd5fb25e10,8970d7b9-24f9-40e7-ae30-780ef8e3ab19,m_15,26.39,INR,2025-12-01T05:54:57.290505,28.644534032185245,77.58815456324055,0
35911fa4-ab20-42fe-a65a-bd67c657c48a,7bec06b9-37d6-4926-ad42-298315c36adc,6d79285c-bc9d-446d-9a38-6ad7d683f568,m_29,25.99,INR,2025-11-08T09:04:01.290505,27.638052137845097,76.83712248915961,0
27fe44e2-c13f-42d3-beb8-a16a6fa05d36,b7bddb22-3ad5-45ea-a936-ddedb5c85710,d07d739d-be90-4b25-b999-215d027e52a8,m_43,6.47,INR,2025-12-01T23:11:02.290505,27.74364674146789,77.28123822940265,0
9a8c5b3e-879a-484b-885c-3888bc006c28,aa037b63-f8a1-458d-9ce2-786d360116d1,603ec638-7a4f-4f5b-80e1-240b4840dc74,m_14,92.35,INR,2025-11-07T14:42:14.290505,28.039883396489678,78.01572938292718,0
7539e697-c114-4d55-a7da-75561f73b6b6,4978c9a5-7c0a-495b-9bd9-9940a7a07ae7,87b8a1fd-959e-4678-85ec-0516d1cbc466,m_3,160.83,INR,2025-11-04T02:10:37.290505,28.663194442104047,76.95888940550638,0
ec8fd606-7a91-4af5-9e16-d3ab25c16781,a85d8783-13fb-4ce7-be91-74dfc1dcaebd,fe7b1838-ea75-4e9a-bf46-ddcd1ecbd35b,m_26,349.14,INR,2025-11-07T05:55:11.290505,27.84343273545456,77.7769361870827,0
247ebb4f-fd36-4ee2-8026-41633d6985a3,aa298c52-e297-4ebe-a1ef-ca571ecfb40c,43b7b0e5-5bd6-4330-812d-07424c5eb7df,m_20,147.67,INR,2025-11-27T21:12:59.290505,27.473867699342133,76.64935309066766,0
0f6f5696-b8c3-47d9-9174-d3292a6118d0,77519c81-c8ab-4f44-8d63-425cc9d31d14,a19bf38d-c94e-429d-9cbf-062d73b468f2,m_23,4.64,INR,2025-11-28T16:13:11.290505,28.702621849859092,77.12349029688237,0
b74f002a-9b8b-44f2-b2f9-2b6ff927d5df,d6ca2f01-f36b-40f4-8257-cff19fcec0f7,77438e2c-0828-4740-b663-9cfedd10c161,m_29,231.69,INR,2025-11-28T05:21:57.290505,28.54348814589178,76.30043826373125,0
872d14cf-78ef-4522-b18d-6c14af0b7e67,81cb62a8-0182-43c3-9e97-31f21a6f37ba,067c7411-7837-493d-8b2e-67d5a446e7ba,m_9,246.42,INR,2025-11-20T22:03:55.290505,29.055807439044443,76.53767895408106,0
26ab31a3-dc2a-4f01-88fd-e87bd953e1f8,98bed8ce-96a1-4f31-aa1a-95b4f90c3c65,08a31171-0916-4238-a0a5-81219dddf33c,m_4,35.47,INR,2025-11-06T03:22:52.290505,28.821166843041556,78.12369946056512,0
121737e7-feaf-43a4-b64d-4f204bc0003d,c8e90875-aaab-440d-8d05-6cb8a3e369db,4781f8be-cc3f-45a0-9003-cfb2b02ce1f8,m_10,58.74,INR,2025-11-28T07:11:25.290505,29.730373962440993,77.9776704212216,0
8c7cc84e-bdc7-4255-a40e-b94bbd656612,df7c4f62-f758-4518-a12e-cf4adb70222a,9f74f416-8fb3-492a-b512-1c3a4c2637f3,m_25,41.33,INR,2025-11-06T18:06:38.290505,29.444522586942238,77.53891258424005,0
1ee790ff-d9d6-4fed-b38f-011fc713620c,ca84d285-5b08-419b-b549-35cc8bdce3f3,7b9d48fa-b890-4a40-9c13-422a7bf47816,m_29,11.73,INR,2025-11-03T04:05:30.290505,29.229212243424794,76.22063025678844,0
70e24c7f-fad8-4576-866b-426906fe57bc,038322ed-1f13-4201-a587-f94943a3ad01,715c75ae-4aa2-4ce7-b235-a7e713e78725,m_22,46.03,INR,2025-11-29T20:36:50.290505,28.80006720958671,76.01456708593479,0
afd69d8d-140e-442c-bc4f-9773239cfb85,cae3cbba-2f2f-4c65-a702-1513594ef094,41dbd17d-ab0b-474f-ac81-5ff7fe2f3bf8,m_28,40.41,INR,2025-11-21T09:31:19.290505,27.848308780322423,77.07222615055169,0
adac92ca-331c-445d-952a-0573bc8a6f4e,a3466fc3-9e3e-481b-889e-23f64aff111e,03bcc8eb-6f54-4844-851a-d19e2d39436f,m_39,313.09,INR,2025-11-17T12:18:17.290505,29.26133884239901,76.379402119752,0
f9989bc5-ea8a-428d-b434-25f2d86a29c6,ff0bb24c-266a-4420-ab95-cf6f15e598a8,a1e820a1-8662-4b15-8528-ea860441a41b,m_22,6.31,INR,2025-11-06T14:24:47.290505,28.883299123048424,76.63006010683631,0
219e22cd-3c74-4966-8427-78b583e3239a,aa037b63-f8a1-458d-9ce2-786d360116d1,4781f8be-cc3f-45a0-9003-cfb2b02ce1f8,m_48,33.93,INR,2025-11-29T15:18:26.290505,29.727546304310735,76.94031999623317,0
6e4797c6-706d-44e1-a38e-893f5ad64e64,e7e2be66-167d-4c52-8e93-16ded24b9c47,cbd982ce-b823-4f08-bb6f-02d0bf09d8a0,m_40,17.08,INR,2025-11-03T23:02:42.290505,28.43487119081378,76.70356358386883,0
e39a8dd8-7771-45da-a541-6bebbe48e48b,ee359bc7-5492-4a3d-8c02-8d8c747a8560,a7f52c33-1c89-49ac-ba16-a6b36218728b,m_4,7.43,INR,2025-11-06T08:28:39.290505,27.982955565383737,77.00423358804335,0
e1e3e023-3689-44e0-b1a7-96bf43876808,850b2058-c430-4c5c-86db-60f252b35559,43b7b0e5-5bd6-4330-812d-07424c5eb7df,m_16,56.0,INR,2025-11-23T10:42:14.290505,28.350137246003708,77.2069899553671,0
6d39dab1-a9fc-440c-8b08-f76855ab99a5,78fd8546-eabd-457f-99c2-ae5579b74e87,f90b21d0-7732-4223-b520-111e63030b14,m_12,202.94,INR,2025-11-04T13:35:45.290505,29.125677132300254,76.78981813873222,0
0b9c9672-456d-4114-a3b8-4d5b3e4d4936,da77f909-2c2d-4767-907c-7da4d834cd4f,56dc5c3b-2302-40c8-b904-36f7f6585ed4,m_39,16.32,INR,2025-11-09T00:21:04.290505,28.562474151424176,75.9490394176322,0
a85c1d76-a910-4046-90a4-b99e318f64d9,5bc90425-69df-43cb-8061-a5df425d24ac,a9426391-78dc-4c8a-9763-24db7d4facf2,m_14,36.83,INR,2025-11-16T14:38:40.290505,29.125701046189413,76.60603207710173,0
